,Date,Price
11878,2015-06-01 00:00:00,513000
11879,2015-06-01 00:00:00,520000
11880,2015-06-01 00:00:00,562000
11881,2015-06-01 00:00:00,595000
11882,2015-06-01 00:00:00,650500
11883,2015-06-01 00:00:00,700000
11884,2015-06-01 00:00:00,1100000
11885,2015-06-01 00:00:00,1300000
11886,2015-06-02 00:00:00,379000
11887,2015-06-02 00:00:00,535000
11888,2015-06-02 00:00:00,555000
11889,2015-06-02 00:00:00,572000
11890,2015-06-03 00:00:00,418000
11891,2015-06-03 00:00:00,445000
11892,2015-06-03 00:00:00,460000
11893,2015-06-03 00:00:00,561000
11894,2015-06-03 00:00:00,578000
11895,2015-06-03 00:00:00,588000
11896,2015-06-03 00:00:00,650000
11897,2015-06-04 00:00:00,405000
11898,2015-06-04 00:00:00,415000
11899,2015-06-04 00:00:00,433000
11900,2015-06-04 00:00:00,560000
11901,2015-06-04 00:00:00,560000
11902,2015-06-04 00:00:00,585000
11903,2015-06-04 00:00:00,652000
11904,2015-06-05 00:00:00,440000
11905,2015-06-05 00:00:00,475000
11906,2015-06-05 00:00:00,490000
11907,2015-06-05 00:00:00,500000
11908,2015-06-05 00:00:00,505000
11909,2015-06-05 00:00:00,510000
11910,2015-06-05 00:00:00,540000
11911,2015-06-05 00:00:00,656000
11912,2015-06-05 00:00:00,740000
11913,2015-06-05 00:00:00,780000
11914,2015-06-05 00:00:00,785000
11915,2015-06-06 00:00:00,377000
11916,2015-06-06 00:00:00,417000
11917,2015-06-06 00:00:00,477000
11918,2015-06-06 00:00:00,590000
11919,2015-06-06 00:00:00,750000
11920,2015-06-06 00:00:00,1010000
11921,2015-06-07 00:00:00,975000
11922,2015-06-08 00:00:00,490000
11923,2015-06-09 00:00:00,272000
11924,2015-06-09 00:00:00,402000
11925,2015-06-09 00:00:00,415000
11926,2015-06-09 00:00:00,435000
11927,2015-06-09 00:00:00,490000
11928,2015-06-09 00:00:00,491000
11929,2015-06-09 00:00:00,500000
11930,2015-06-09 00:00:00,615000
11931,2015-06-09 00:00:00,650000
11932,2015-06-09 00:00:00,800000
11933,2015-06-09 00:00:00,865000
11934,2015-06-10 00:00:00,379550
11935,2015-06-10 00:00:00,441000
11936,2015-06-10 00:00:00,485500
11937,2015-06-10 00:00:00,656600
11938,2015-06-10 00:00:00,680000
11939,2015-06-11 00:00:00,445000
11940,2015-06-11 00:00:00,451000
11941,2015-06-11 00:00:00,545000
11942,2015-06-11 00:00:00,546000
11943,2015-06-11 00:00:00,630000
11944,2015-06-11 00:00:00,1100000
11945,2015-06-12 00:00:00,446000
11946,2015-06-12 00:00:00,555500
11947,2015-06-12 00:00:00,595000
11948,2015-06-12 00:00:00,605000
11949,2015-06-12 00:00:00,671555
11950,2015-06-13 00:00:00,375000
11951,2015-06-13 00:00:00,471500
11952,2015-06-13 00:00:00,487500
11953,2015-06-13 00:00:00,530000
11954,2015-06-13 00:00:00,550000
11955,2015-06-13 00:00:00,556000
11956,2015-06-13 00:00:00,560000
11957,2015-06-13 00:00:00,605000
11958,2015-06-13 00:00:00,615000
11959,2015-06-13 00:00:00,630000
11960,2015-06-13 00:00:00,655000
11961,2015-06-13 00:00:00,655000
11962,2015-06-13 00:00:00,683000
11963,2015-06-13 00:00:00,684000
11964,2015-06-13 00:00:00,755000
11965,2015-06-13 00:00:00,762000
11966,2015-06-13 00:00:00,814000
11967,2015-06-13 00:00:00,905000
11968,2015-06-13 00:00:00,975000
11969,2015-06-13 00:00:00,1045000
11970,2015-06-13 00:00:00,1075000
11971,2015-06-15 00:00:00,410000
11972,2015-06-15 00:00:00,441000
11973,2015-06-15 00:00:00,444950
11974,2015-06-15 00:00:00,449975
11975,2015-06-15 00:00:00,477500
11976,2015-06-15 00:00:00,480000
11977,2015-06-15 00:00:00,538000
11978,2015-06-15 00:00:00,635000
11979,2015-06-15 00:00:00,643000
11980,2015-06-15 00:00:00,650000
11981,2015-06-15 00:00:00,870000
11982,2015-06-15 00:00:00,946000
11983,2015-06-16 00:00:00,460000
11984,2015-06-16 00:00:00,571500
11985,2015-06-16 00:00:00,625000
11986,2015-06-16 00:00:00,675000
11987,2015-06-16 00:00:00,900000
11988,2015-06-16 00:00:00,1750000
11989,2015-06-17 00:00:00,399000
11990,2015-06-17 00:00:00,430000
11991,2015-06-17 00:00:00,450000
11992,2015-06-17 00:00:00,580000
11993,2015-06-17 00:00:00,595000
11994,2015-06-17 00:00:00,815000
11995,2015-06-17 00:00:00,978000
11996,2015-06-18 00:00:00,411500
11997,2015-06-18 00:00:00,423000
11998,2015-06-18 00:00:00,508000
11999,2015-06-18 00:00:00,920000
12000,2015-06-18 00:00:00,1113000
12001,2015-06-19 00:00:00,376000
12002,2015-06-19 00:00:00,420000
12003,2015-06-19 00:00:00,422000
12004,2015-06-19 00:00:00,466500
12005,2015-06-19 00:00:00,495000
12006,2015-06-19 00:00:00,613500
12007,2015-06-19 00:00:00,615000
12008,2015-06-19 00:00:00,835000
12009,2015-06-20 00:00:00,440000
12010,2015-06-20 00:00:00,495000
12011,2015-06-20 00:00:00,525000
12012,2015-06-20 00:00:00,553000
12013,2015-06-20 00:00:00,650000
12014,2015-06-20 00:00:00,678000
12015,2015-06-20 00:00:00,690000
12016,2015-06-20 00:00:00,750000
12017,2015-06-20 00:00:00,800000
12018,2015-06-20 00:00:00,925000
12019,2015-06-20 00:00:00,927500
12020,2015-06-20 00:00:00,1085000
12021,2015-06-21 00:00:00,582550
12022,2015-06-22 00:00:00,505000
12023,2015-06-22 00:00:00,605000
12024,2015-06-22 00:00:00,625000
12025,2015-06-22 00:00:00,662500
12026,2015-06-22 00:00:00,739000
12027,2015-06-23 00:00:00,467000
12028,2015-06-23 00:00:00,505000
12029,2015-06-23 00:00:00,510000
12030,2015-06-23 00:00:00,628500
12031,2015-06-23 00:00:00,725000
12032,2015-06-23 00:00:00,730000
12033,2015-06-24 00:00:00,420000
12034,2015-06-24 00:00:00,475000
12035,2015-06-24 00:00:00,487000
12036,2015-06-24 00:00:00,550000
12037,2015-06-24 00:00:00,551600
12038,2015-06-24 00:00:00,593000
12039,2015-06-24 00:00:00,620000
12040,2015-06-24 00:00:00,686000
12041,2015-06-24 00:00:00,760000
12042,2015-06-24 00:00:00,785000
12043,2015-06-24 00:00:00,790000
12044,2015-06-24 00:00:00,901000
12045,2015-06-25 00:00:00,375000
12046,2015-06-25 00:00:00,400000
12047,2015-06-25 00:00:00,413000
12048,2015-06-25 00:00:00,430000
12049,2015-06-25 00:00:00,445000
12050,2015-06-25 00:00:00,452000
12051,2015-06-25 00:00:00,485000
12052,2015-06-25 00:00:00,545000
12053,2015-06-25 00:00:00,565000
12054,2015-06-25 00:00:00,620000
12055,2015-06-25 00:00:00,1750000
12056,2015-06-26 00:00:00,349000
12057,2015-06-26 00:00:00,420000
12058,2015-06-26 00:00:00,505000
12059,2015-06-26 00:00:00,505350
12060,2015-06-26 00:00:00,573000
12061,2015-06-26 00:00:00,590000
12062,2015-06-26 00:00:00,750000
12063,2015-06-26 00:00:00,790000
12064,2015-06-27 00:00:00,446000
12065,2015-06-27 00:00:00,499000
12066,2015-06-27 00:00:00,565000
12067,2015-06-27 00:00:00,567000
12068,2015-06-27 00:00:00,610000
12069,2015-06-27 00:00:00,633000
12070,2015-06-27 00:00:00,795000
12071,2015-06-27 00:00:00,860000
12072,2015-06-27 00:00:00,862000
12073,2015-06-27 00:00:00,1100000
12074,2015-06-27 00:00:00,1190000
12075,2015-06-29 00:00:00,460000
12076,2015-06-29 00:00:00,520000
12077,2015-06-29 00:00:00,562000
12078,2015-06-29 00:00:00,573100
12079,2015-06-29 00:00:00,595000
12080,2015-06-29 00:00:00,638500
12081,2015-06-29 00:00:00,695000
12082,2015-06-29 00:00:00,867000
12083,2015-06-30 00:00:00,305500
12084,2015-06-30 00:00:00,387550
12085,2015-06-30 00:00:00,515000
12086,2015-06-30 00:00:00,530000
12087,2015-06-30 00:00:00,1150000
12088,2015-07-01 00:00:00,310000
12089,2015-07-01 00:00:00,415000
12090,2015-07-01 00:00:00,490126
12091,2015-07-01 00:00:00,550000
12092,2015-07-01 00:00:00,585000
12093,2015-07-01 00:00:00,786500
12094,2015-07-01 00:00:00,1292000
12095,2015-07-02 00:00:00,483000
12096,2015-07-02 00:00:00,510000
12097,2015-07-02 00:00:00,566500
12098,2015-07-02 00:00:00,572000
12099,2015-07-02 00:00:00,712000
12100,2015-07-02 00:00:00,717500
12101,2015-07-03 00:00:00,395000
12102,2015-07-03 00:00:00,430000
12103,2015-07-03 00:00:00,480000
12104,2015-07-03 00:00:00,480000
12105,2015-07-03 00:00:00,547500
12106,2015-07-03 00:00:00,575000
12107,2015-07-04 00:00:00,453000
12108,2015-07-04 00:00:00,485000
12109,2015-07-04 00:00:00,493000
12110,2015-07-04 00:00:00,552000
12111,2015-07-04 00:00:00,571000
12112,2015-07-04 00:00:00,574000
12113,2015-07-04 00:00:00,582000
12114,2015-07-04 00:00:00,595000
12115,2015-07-04 00:00:00,736000
12116,2015-07-04 00:00:00,740000
12117,2015-07-04 00:00:00,815000
12118,2015-07-04 00:00:00,880000
12119,2015-07-05 00:00:00,560000
12120,2015-07-06 00:00:00,328000
12121,2015-07-06 00:00:00,489090
12122,2015-07-06 00:00:00,600000
12123,2015-07-07 00:00:00,325000
12124,2015-07-07 00:00:00,410000
12125,2015-07-07 00:00:00,470000
12126,2015-07-07 00:00:00,487000
12127,2015-07-07 00:00:00,545000
12128,2015-07-07 00:00:00,551500
12129,2015-07-07 00:00:00,681001
12130,2015-07-07 00:00:00,840000
12131,2015-07-08 00:00:00,415000
12132,2015-07-08 00:00:00,450000
12133,2015-07-08 00:00:00,470000
12134,2015-07-08 00:00:00,518000
12135,2015-07-08 00:00:00,595000
12136,2015-07-08 00:00:00,595000
12137,2015-07-09 00:00:00,529000
12138,2015-07-09 00:00:00,529000
12139,2015-07-09 00:00:00,530000
12140,2015-07-09 00:00:00,1030000
12141,2015-07-10 00:00:00,435000
12142,2015-07-10 00:00:00,510000
12143,2015-07-10 00:00:00,802415
12144,2015-07-10 00:00:00,930000
12145,2015-07-10 00:00:00,997585
12146,2015-07-11 00:00:00,461000
12147,2015-07-11 00:00:00,487000
12148,2015-07-11 00:00:00,520000
12149,2015-07-11 00:00:00,537000
12150,2015-07-11 00:00:00,625000
12151,2015-07-11 00:00:00,681000
12152,2015-07-11 00:00:00,875000
12153,2015-07-11 00:00:00,1010000
12154,2015-07-13 00:00:00,435000
12155,2015-07-13 00:00:00,442500
12156,2015-07-13 00:00:00,449000
12157,2015-07-13 00:00:00,451000
12158,2015-07-13 00:00:00,461000
12159,2015-07-13 00:00:00,465000
12160,2015-07-13 00:00:00,577000
12161,2015-07-14 00:00:00,365000
12162,2015-07-14 00:00:00,675750
12163,2015-07-14 00:00:00,880000
12164,2015-07-14 00:00:00,880000
12165,2015-07-15 00:00:00,375000
12166,2015-07-15 00:00:00,379100
12167,2015-07-15 00:00:00,391250
12168,2015-07-15 00:00:00,410000
12169,2015-07-15 00:00:00,412000
12170,2015-07-15 00:00:00,412500
12171,2015-07-15 00:00:00,442500
12172,2015-07-15 00:00:00,515000
12173,2015-07-15 00:00:00,580000
12174,2015-07-15 00:00:00,590000
12175,2015-07-15 00:00:00,596000
12176,2015-07-15 00:00:00,603000
12177,2015-07-15 00:00:00,770000
12178,2015-07-15 00:00:00,832500
12179,2015-07-15 00:00:00,862000
12180,2015-07-15 00:00:00,1190000
12181,2015-07-17 00:00:00,375000
12182,2015-07-17 00:00:00,420000
12183,2015-07-17 00:00:00,435000
12184,2015-07-17 00:00:00,440000
12185,2015-07-17 00:00:00,490000
12186,2015-07-17 00:00:00,500000
12187,2015-07-17 00:00:00,586560
12188,2015-07-17 00:00:00,608000
12189,2015-07-17 00:00:00,660000
12190,2015-07-17 00:00:00,700000
12191,2015-07-17 00:00:00,770000
12192,2015-07-17 00:00:00,802350
12193,2015-07-17 00:00:00,2100000
12194,2015-07-18 00:00:00,405000
12195,2015-07-18 00:00:00,500000
12196,2015-07-18 00:00:00,517500
12197,2015-07-18 00:00:00,520000
12198,2015-07-18 00:00:00,537500
12199,2015-07-18 00:00:00,610000
12200,2015-07-18 00:00:00,621000
12201,2015-07-18 00:00:00,670000
12202,2015-07-18 00:00:00,690000
12203,2015-07-18 00:00:00,741000
12204,2015-07-18 00:00:00,750000
12205,2015-07-18 00:00:00,780000
12206,2015-07-18 00:00:00,795000
12207,2015-07-18 00:00:00,800000
12208,2015-07-18 00:00:00,860000
12209,2015-07-18 00:00:00,905000
12210,2015-07-20 00:00:00,463000
12211,2015-07-20 00:00:00,470000
12212,2015-07-20 00:00:00,525000
12213,2015-07-20 00:00:00,575000
12214,2015-07-20 00:00:00,623500
12215,2015-07-20 00:00:00,630000
12216,2015-07-20 00:00:00,725000
12217,2015-07-20 00:00:00,865000
12218,2015-07-21 00:00:00,392000
12219,2015-07-21 00:00:00,480000
12220,2015-07-21 00:00:00,619000
12221,2015-07-21 00:00:00,625000
12222,2015-07-21 00:00:00,626000
12223,2015-07-21 00:00:00,740000
12224,2015-07-21 00:00:00,800000
12225,2015-07-22 00:00:00,395000
12226,2015-07-22 00:00:00,414000
12227,2015-07-22 00:00:00,420000
12228,2015-07-22 00:00:00,435000
12229,2015-07-22 00:00:00,485000
12230,2015-07-22 00:00:00,485000
12231,2015-07-22 00:00:00,500000
12232,2015-07-22 00:00:00,525000
12233,2015-07-22 00:00:00,568000
12234,2015-07-22 00:00:00,660000
12235,2015-07-22 00:00:00,850000
12236,2015-07-23 00:00:00,405500
12237,2015-07-23 00:00:00,445000
12238,2015-07-23 00:00:00,460000
12239,2015-07-23 00:00:00,462000
12240,2015-07-23 00:00:00,465000
12241,2015-07-23 00:00:00,470000
12242,2015-07-23 00:00:00,530000
12243,2015-07-23 00:00:00,530000
12244,2015-07-23 00:00:00,590000
12245,2015-07-23 00:00:00,625000
12246,2015-07-23 00:00:00,641000
12247,2015-07-23 00:00:00,642000
12248,2015-07-23 00:00:00,650000
12249,2015-07-23 00:00:00,658000
12250,2015-07-24 00:00:00,382500
12251,2015-07-24 00:00:00,440000
12252,2015-07-24 00:00:00,449000
12253,2015-07-24 00:00:00,573000
12254,2015-07-24 00:00:00,600000
12255,2015-07-24 00:00:00,659950
12256,2015-07-24 00:00:00,669000
12257,2015-07-24 00:00:00,743000
12258,2015-07-24 00:00:00,855000
12259,2015-07-24 00:00:00,901259
12260,2015-07-24 00:00:00,972000
12261,2015-07-24 00:00:00,980000
12262,2015-07-24 00:00:00,1800000
12263,2015-07-24 00:00:00,2200000
12264,2015-07-25 00:00:00,420000
12265,2015-07-25 00:00:00,600000
12266,2015-07-25 00:00:00,616000
12267,2015-07-25 00:00:00,645000
12268,2015-07-25 00:00:00,700000
12269,2015-07-25 00:00:00,720000
12270,2015-07-25 00:00:00,732000
12271,2015-07-25 00:00:00,790000
12272,2015-07-25 00:00:00,805000
12273,2015-07-25 00:00:00,815000
12274,2015-07-25 00:00:00,1180000
12275,2015-07-25 00:00:00,1740000
12276,2015-07-27 00:00:00,350000
12277,2015-07-27 00:00:00,437000
12278,2015-07-27 00:00:00,470000
12279,2015-07-27 00:00:00,477500
12280,2015-07-27 00:00:00,630000
12281,2015-07-27 00:00:00,685000
12282,2015-07-27 00:00:00,820000
12283,2015-07-27 00:00:00,947500
12284,2015-07-28 00:00:00,415000
12285,2015-07-28 00:00:00,452500
12286,2015-07-28 00:00:00,511000
12287,2015-07-28 00:00:00,610000
12288,2015-07-28 00:00:00,635000
12289,2015-07-28 00:00:00,695000
12290,2015-07-28 00:00:00,732000
12291,2015-07-28 00:00:00,790500
12292,2015-07-28 00:00:00,1010000
12293,2015-07-28 00:00:00,1270000
12294,2015-07-28 00:00:00,1730000
12295,2015-07-29 00:00:00,396000
12296,2015-07-29 00:00:00,490000
12297,2015-07-29 00:00:00,730000
12298,2015-07-29 00:00:00,791000
12299,2015-07-29 00:00:00,831000
12300,2015-07-30 00:00:00,395000
12301,2015-07-30 00:00:00,438000
12302,2015-07-30 00:00:00,470000
12303,2015-07-30 00:00:00,565000
12304,2015-07-31 00:00:00,215000
12305,2015-07-31 00:00:00,420000
12306,2015-07-31 00:00:00,435000
12307,2015-07-31 00:00:00,436000
12308,2015-07-31 00:00:00,445000
12309,2015-07-31 00:00:00,470000
12310,2015-07-31 00:00:00,475000
12311,2015-07-31 00:00:00,475000
12312,2015-07-31 00:00:00,511000
12313,2015-07-31 00:00:00,520000
12314,2015-07-31 00:00:00,541000
12315,2015-07-31 00:00:00,570000
12316,2015-07-31 00:00:00,635000
12317,2015-07-31 00:00:00,1225000
12318,2015-08-01 00:00:00,457000
12319,2015-08-01 00:00:00,516000
12320,2015-08-01 00:00:00,555000
12321,2015-08-01 00:00:00,612000
12322,2015-08-01 00:00:00,612000
12323,2015-08-01 00:00:00,615000
12324,2015-08-01 00:00:00,636000
12325,2015-08-01 00:00:00,705000
12326,2015-08-01 00:00:00,836000
12327,2015-08-01 00:00:00,900000
12328,2015-08-01 00:00:00,909000
12329,2015-08-01 00:00:00,960000
12330,2015-08-01 00:00:00,990000
12331,2015-08-01 00:00:00,1210000
12332,2015-08-01 00:00:00,1292000
12333,2015-08-03 00:00:00,382000
12334,2015-08-03 00:00:00,485000
12335,2015-08-03 00:00:00,587500
12336,2015-08-03 00:00:00,920000
12337,2015-08-04 00:00:00,378500
12338,2015-08-04 00:00:00,388000
12339,2015-08-04 00:00:00,400000
12340,2015-08-04 00:00:00,440000
12341,2015-08-04 00:00:00,442000
12342,2015-08-04 00:00:00,474000
12343,2015-08-04 00:00:00,585000
12344,2015-08-04 00:00:00,660000
12345,2015-08-04 00:00:00,697000
12346,2015-08-04 00:00:00,705000
12347,2015-08-05 00:00:00,365000
12348,2015-08-05 00:00:00,385000
12349,2015-08-05 00:00:00,420000
12350,2015-08-05 00:00:00,455000
12351,2015-08-05 00:00:00,472850
12352,2015-08-05 00:00:00,502000
12353,2015-08-05 00:00:00,550000
12354,2015-08-05 00:00:00,565000
12355,2015-08-05 00:00:00,575000
12356,2015-08-05 00:00:00,740000
12357,2015-08-05 00:00:00,925000
12358,2015-08-05 00:00:00,1020000
12359,2015-08-06 00:00:00,447500
12360,2015-08-06 00:00:00,465000
12361,2015-08-06 00:00:00,482500
12362,2015-08-06 00:00:00,495000
12363,2015-08-06 00:00:00,497000
12364,2015-08-06 00:00:00,605000
12365,2015-08-06 00:00:00,666500
12366,2015-08-06 00:00:00,773000
12367,2015-08-06 00:00:00,790000
12368,2015-08-07 00:00:00,333000
12369,2015-08-07 00:00:00,399000
12370,2015-08-07 00:00:00,400000
12371,2015-08-07 00:00:00,402600
12372,2015-08-07 00:00:00,420000
12373,2015-08-07 00:00:00,450000
12374,2015-08-07 00:00:00,470000
12375,2015-08-07 00:00:00,487000
12376,2015-08-07 00:00:00,500000
12377,2015-08-07 00:00:00,535000
12378,2015-08-07 00:00:00,610000
12379,2015-08-07 00:00:00,630000
12380,2015-08-07 00:00:00,634000
12381,2015-08-07 00:00:00,720000
12382,2015-08-07 00:00:00,825000
12383,2015-08-08 00:00:00,495000
12384,2015-08-08 00:00:00,505000
12385,2015-08-08 00:00:00,535000
12386,2015-08-08 00:00:00,608000
12387,2015-08-08 00:00:00,630000
12388,2015-08-08 00:00:00,658000
12389,2015-08-08 00:00:00,720000
12390,2015-08-08 00:00:00,739000
12391,2015-08-08 00:00:00,808000
12392,2015-08-08 00:00:00,855000
12393,2015-08-08 00:00:00,907500
12394,2015-08-08 00:00:00,1800000
12395,2015-08-08 00:00:00,1900000
12396,2015-08-09 00:00:00,620000
12397,2015-08-10 00:00:00,429950
12398,2015-08-10 00:00:00,490000
12399,2015-08-10 00:00:00,560000
12400,2015-08-10 00:00:00,595000
12401,2015-08-10 00:00:00,650000
12402,2015-08-10 00:00:00,685000
12403,2015-08-10 00:00:00,800000
12404,2015-08-11 00:00:00,422500
12405,2015-08-11 00:00:00,491700
12406,2015-08-11 00:00:00,550000
12407,2015-08-11 00:00:00,572000
12408,2015-08-11 00:00:00,595000
12409,2015-08-11 00:00:00,1060000
12410,2015-08-11 00:00:00,1550000
12411,2015-08-12 00:00:00,350000
12412,2015-08-12 00:00:00,380500
12413,2015-08-12 00:00:00,400000
12414,2015-08-12 00:00:00,410000
12415,2015-08-12 00:00:00,420000
12416,2015-08-12 00:00:00,430000
12417,2015-08-12 00:00:00,432000
12418,2015-08-12 00:00:00,475000
12419,2015-08-12 00:00:00,512200
12420,2015-08-12 00:00:00,605000
12421,2015-08-12 00:00:00,620200
12422,2015-08-12 00:00:00,625000
12423,2015-08-12 00:00:00,674000
12424,2015-08-12 00:00:00,694000
12425,2015-08-12 00:00:00,800000
12426,2015-08-12 00:00:00,951000
12427,2015-08-13 00:00:00,215000
12428,2015-08-13 00:00:00,420000
12429,2015-08-13 00:00:00,430000
12430,2015-08-13 00:00:00,465000
12431,2015-08-13 00:00:00,467750
12432,2015-08-13 00:00:00,475000
12433,2015-08-13 00:00:00,585000
12434,2015-08-13 00:00:00,625000
12435,2015-08-13 00:00:00,625500
12436,2015-08-13 00:00:00,649000
12437,2015-08-14 00:00:00,418000
12438,2015-08-14 00:00:00,447000
12439,2015-08-14 00:00:00,451000
12440,2015-08-14 00:00:00,507000
12441,2015-08-14 00:00:00,525000
12442,2015-08-14 00:00:00,535000
12443,2015-08-14 00:00:00,580500
12444,2015-08-14 00:00:00,649999
12445,2015-08-14 00:00:00,720000
12446,2015-08-14 00:00:00,730000
12447,2015-08-14 00:00:00,1000000
12448,2015-08-15 00:00:00,340000
12449,2015-08-15 00:00:00,382000
12450,2015-08-15 00:00:00,522000
12451,2015-08-15 00:00:00,530000
12452,2015-08-15 00:00:00,532500
12453,2015-08-15 00:00:00,567000
12454,2015-08-15 00:00:00,585000
12455,2015-08-15 00:00:00,620000
12456,2015-08-15 00:00:00,625000
12457,2015-08-15 00:00:00,641000
12458,2015-08-15 00:00:00,670000
12459,2015-08-15 00:00:00,720000
12460,2015-08-15 00:00:00,720000
12461,2015-08-15 00:00:00,770000
12462,2015-08-15 00:00:00,810000
12463,2015-08-15 00:00:00,880000
12464,2015-08-15 00:00:00,880000
12465,2015-08-15 00:00:00,980000
12466,2015-08-15 00:00:00,1235000
12467,2015-08-15 00:00:00,1362000
12468,2015-08-16 00:00:00,830000
12469,2015-08-17 00:00:00,335000
12470,2015-08-17 00:00:00,481250
12471,2015-08-17 00:00:00,489000
12472,2015-08-17 00:00:00,589000
12473,2015-08-17 00:00:00,767500
12474,2015-08-17 00:00:00,810000
12475,2015-08-17 00:00:00,819000
12476,2015-08-18 00:00:00,292000
12477,2015-08-18 00:00:00,308000
12478,2015-08-18 00:00:00,426500
12479,2015-08-18 00:00:00,470000
12480,2015-08-18 00:00:00,570000
12481,2015-08-18 00:00:00,690000
12482,2015-08-18 00:00:00,880000
12483,2015-08-18 00:00:00,892500
12484,2015-08-19 00:00:00,378000
12485,2015-08-19 00:00:00,400000
12486,2015-08-19 00:00:00,450000
12487,2015-08-19 00:00:00,457000
12488,2015-08-19 00:00:00,460000
12489,2015-08-19 00:00:00,480000
12490,2015-08-19 00:00:00,538000
12491,2015-08-19 00:00:00,613000
12492,2015-08-19 00:00:00,616000
12493,2015-08-19 00:00:00,652000
12494,2015-08-19 00:00:00,675000
12495,2015-08-19 00:00:00,750060
12496,2015-08-20 00:00:00,363000
12497,2015-08-20 00:00:00,434000
12498,2015-08-20 00:00:00,436000
12499,2015-08-20 00:00:00,475000
12500,2015-08-20 00:00:00,530000
12501,2015-08-20 00:00:00,585000
12502,2015-08-20 00:00:00,691000
12503,2015-08-20 00:00:00,710000
12504,2015-08-20 00:00:00,907500
12505,2015-08-20 00:00:00,985000
12506,2015-08-21 00:00:00,310000
12507,2015-08-21 00:00:00,510000
12508,2015-08-21 00:00:00,537500
12509,2015-08-21 00:00:00,575000
12510,2015-08-21 00:00:00,615000
12511,2015-08-21 00:00:00,628000
12512,2015-08-21 00:00:00,651000
12513,2015-08-21 00:00:00,745000
12514,2015-08-22 00:00:00,520000
12515,2015-08-22 00:00:00,520000
12516,2015-08-22 00:00:00,551000
12517,2015-08-22 00:00:00,566000
12518,2015-08-22 00:00:00,567000
12519,2015-08-22 00:00:00,600000
12520,2015-08-22 00:00:00,675000
12521,2015-08-22 00:00:00,690000
12522,2015-08-22 00:00:00,715000
12523,2015-08-22 00:00:00,743000
12524,2015-08-22 00:00:00,760000
12525,2015-08-22 00:00:00,760000
12526,2015-08-22 00:00:00,830000
12527,2015-08-22 00:00:00,836000
12528,2015-08-22 00:00:00,880000
12529,2015-08-22 00:00:00,900000
12530,2015-08-22 00:00:00,915000
12531,2015-08-22 00:00:00,974000
12532,2015-08-22 00:00:00,1187000
12533,2015-08-22 00:00:00,1220000
12534,2015-08-22 00:00:00,1344000
12535,2015-08-24 00:00:00,455000
12536,2015-08-24 00:00:00,489900
12537,2015-08-24 00:00:00,585000
12538,2015-08-24 00:00:00,680000
12539,2015-08-24 00:00:00,751000
12540,2015-08-24 00:00:00,798000
12541,2015-08-24 00:00:00,1600000
12542,2015-08-25 00:00:00,365000
12543,2015-08-25 00:00:00,450000
12544,2015-08-25 00:00:00,550000
12545,2015-08-25 00:00:00,608000
12546,2015-08-26 00:00:00,340000
12547,2015-08-26 00:00:00,368500
12548,2015-08-26 00:00:00,425000
12549,2015-08-26 00:00:00,512000
12550,2015-08-26 00:00:00,535000
12551,2015-08-26 00:00:00,730000
12552,2015-08-26 00:00:00,806000
12553,2015-08-27 00:00:00,485000
12554,2015-08-27 00:00:00,515000
12555,2015-08-27 00:00:00,575000
12556,2015-08-27 00:00:00,600000
12557,2015-08-27 00:00:00,610000
12558,2015-08-27 00:00:00,815000
12559,2015-08-27 00:00:00,1185000
12560,2015-08-27 00:00:00,1300000
12561,2015-08-28 00:00:00,352000
12562,2015-08-28 00:00:00,413000
12563,2015-08-28 00:00:00,435000
12564,2015-08-28 00:00:00,437500
12565,2015-08-28 00:00:00,445000
12566,2015-08-28 00:00:00,482000
12567,2015-08-28 00:00:00,495000
12568,2015-08-28 00:00:00,565000
12569,2015-08-28 00:00:00,575000
12570,2015-08-28 00:00:00,700000
12571,2015-08-28 00:00:00,860000
12572,2015-08-28 00:00:00,865000
12573,2015-08-28 00:00:00,965000
12574,2015-08-29 00:00:00,487000
12575,2015-08-29 00:00:00,524000
12576,2015-08-29 00:00:00,620000
12577,2015-08-29 00:00:00,635000
12578,2015-08-29 00:00:00,686000
12579,2015-08-29 00:00:00,705000
12580,2015-08-29 00:00:00,715000
12581,2015-08-29 00:00:00,715000
12582,2015-08-29 00:00:00,766000
12583,2015-08-29 00:00:00,780000
12584,2015-08-29 00:00:00,825000
12585,2015-08-29 00:00:00,860000
12586,2015-08-29 00:00:00,865000
12587,2015-08-29 00:00:00,885000
12588,2015-08-29 00:00:00,975000
12589,2015-08-29 00:00:00,980000
12590,2015-08-29 00:00:00,1069000
12591,2015-08-29 00:00:00,1337000
12592,2015-08-29 00:00:00,1370000
12593,2015-08-29 00:00:00,2170000
12594,2015-08-29 00:00:00,2225000
12595,2015-08-31 00:00:00,343000
12596,2015-08-31 00:00:00,363000
12597,2015-08-31 00:00:00,408000
12598,2015-08-31 00:00:00,422500
12599,2015-08-31 00:00:00,567000
12600,2015-08-31 00:00:00,609000
12601,2015-08-31 00:00:00,641000
12602,2015-08-31 00:00:00,650000
12603,2015-08-31 00:00:00,850000
12604,2015-08-31 00:00:00,890000
12605,2015-09-01 00:00:00,415000
12606,2015-09-01 00:00:00,435000
12607,2015-09-01 00:00:00,460000
12608,2015-09-01 00:00:00,478000
12609,2015-09-01 00:00:00,580000
12610,2015-09-01 00:00:00,622500
12611,2015-09-02 00:00:00,330000
